0.000005,0.000006,0.000008,0.000010,0.000012,0.000017,0.000019,0.000028,0.000028,0.000033,0.000041,0.000047,0.000056,0.000067,0.000076,0.000087,0.000098,0.000112,0.000130,0.000143,0.000161,0.000182,0.000198,0.000222,0.000236,0.000264,0.000291,0.000315,0.000339,0.000372,0.000403,0.000439,0.000472,0.000507,0.000554,0.000601,0.000655,0.000694,0.000738,0.000783,0.000841,0.000894,0.000956,0.001025,0.001073,0.001147,0.001208,0.001291,0.001352
0.000005,0.000006,0.000008,0.000010,0.000011,0.000013,0.000014,0.000019,0.000017,0.000020,0.000022,0.000024,0.000027,0.000030,0.000033,0.000037,0.000040,0.000043,0.000049,0.000052,0.000059,0.000067,0.000073,0.000078,0.000083,0.000090,0.000098,0.000104,0.000110,0.000121,0.000128,0.000137,0.000147,0.000155,0.000166,0.000178,0.000188,0.000197,0.000208,0.000219,0.000230,0.000243,0.000257,0.000271,0.000277,0.000296,0.000305,0.000321,0.000334
0.000010,0.000011,0.000013,0.000015,0.000015,0.000018,0.000019,0.000026,0.000024,0.000026,0.000030,0.000033,0.000038,0.000045,0.000052,0.000059,0.000066,0.000074,0.000086,0.000090,0.000102,0.000117,0.000128,0.000137,0.000144,0.000160,0.000171,0.000180,0.000190,0.000205,0.000217,0.000232,0.000247,0.000256,0.000273,0.000294,0.000307,0.000319,0.000333,0.000352,0.000365,0.000383,0.000400,0.000424,0.000430,0.000461,0.000475,0.000499,0.000514
0.000004,0.000005,0.000006,0.000006,0.000006,0.000007,0.000008,0.000010,0.000009,0.000010,0.000011,0.000012,0.000014,0.000017,0.000019,0.000021,0.000024,0.000027,0.000030,0.000032,0.000036,0.000042,0.000045,0.000048,0.000051,0.000056,0.000060,0.000063,0.000066,0.000071,0.000075,0.000080,0.000085,0.000089,0.000094,0.000100,0.000105,0.000109,0.000114,0.000119,0.000124,0.000132,0.000136,0.000144,0.000146,0.000154,0.000159,0.000166,0.000173
